price,area_type,availability,location,society,total_sqft,bath,balcony,house_size,house_type
25.0,0.0,0,86.8353073815517,100.94722946410097,925.0,2,1,2,0
72.0,0.0,0,110.66560763649149,94.412306724751,1200.0,2,1,2,0
40.6,0.0,1,53.35151306688992,100.94722946410097,1160.0,2,2,3,0
72.0,2.0,1,54.30061510601152,100.94722946410097,600.0,4,3,3,1
91.72,0.0,0,94.07922812397474,100.94722946410097,1411.0,3,2,3,0
78.0,0.0,1,82.49680309938165,81.71953059414538,1550.0,3,2,3,0
230.0,0.0,1,114.97376462631932,100.94722946410097,3250.0,4,3,4,0
130.0,0.0,1,93.8478011183212,94.45035718715607,2475.0,4,0,3,0
260.5,0.0,0,113.6743889857179,128.68660012755646,3181.0,5,0,4,0
188.0,0.0,0,99.80810830551658,105.2294079849088,2503.0,4,0,4,0
190.0,0.0,1,98.59446273052893,110.12614285477352,2524.0,5,2,4,0
42.0,0.0,1,61.686404962250634,100.94722946410097,1063.0,2,2,2,0
37.7,0.0,1,71.41825911249964,100.94722946410097,1077.0,2,1,2,0
44.0,0.0,1,91.52543842183655,100.94722946410097,1200.0,3,2,2,0
70.0,1.0,1,163.71561399402387,100.94722946410097,1500.0,3,2,4,0
76.77,0.0,1,95.01556103711427,87.64230903566795,1045.0,2,2,2,0
45.15,0.0,1,62.735152816059966,79.27709713583735,1290.0,2,3,3,0
78.0,0.0,1,89.59820863011751,93.98395646904123,1400.0,2,1,2,0
58.14,1.0,1,60.075579387345826,100.94722946410097,1600.0,3,2,3,0
375.0,0.0,1,117.56116190462251,100.94722946410097,3095.0,3,3,3,0
58.0,0.0,1,100.63683265362005,100.94722946410097,1545.0,2,1,3,0
112.0,0.0,1,102.6917127071823,97.67652388261438,1680.0,3,1,3,0
67.5,1.0,1,88.09607406352733,100.94722946410097,1350.0,2,1,2,0
38.0,0.0,1,62.543713313789155,100.94722946410097,950.0,2,1,2,0
45.0,0.0,1,83.14728071220567,100.94722946410097,1050.0,2,2,2,0
49.0,0.0,1,85.35260626663603,100.94722946410097,1305.0,2,2,3,0
120.0,2.0,1,163.71561399402387,100.94722946410097,800.0,4,2,4,1
78.0,2.0,1,93.85207906141362,100.94722946410097,1100.0,3,1,3,1
160.0,1.0,1,83.14728071220567,100.94722946410097,3500.0,5,0,6,1
83.33,0.0,0,60.075579387345826,94.36168949046856,1634.0,3,1,3,0
85.0,0.0,1,100.92492972499701,92.25537600631225,1352.0,2,2,2,0
65.0,0.0,0,63.81105945561732,91.25007810755183,1145.0,2,2,2,0
43.79,0.0,0,85.7588519842425,100.94722946410097,1240.0,2,0,2,0
190.0,0.0,1,99.80810830551658,103.41355660481362,2200.0,3,2,3,0
39.0,0.0,0,58.799724782679604,100.94722946410097,1020.0,2,1,2,0
365.0,0.0,1,113.42542395268512,100.94722946410097,3600.0,4,0,4,0
61.0,0.0,0,59.97378917641082,86.98044301354778,1168.0,2,1,2,0
75.0,0.0,0,47.021068878631674,89.66819925488744,1205.0,2,1,2,0
100.0,0.0,1,96.07410667481477,95.15652629170036,1195.0,2,2,2,0
49.0,1.0,1,81.07007750735403,100.94722946410097,1028.0,2,1,2,0
48.27,0.0,1,91.33485681318537,100.94722946410097,1175.0,2,2,2,0
90.0,0.0,1,81.52628421980944,90.2571206532484,1550.0,2,2,3,0
165.0,0.0,1,96.07410667481477,100.94722946410097,1826.0,3,2,3,0
160.0,2.0,1,89.59820863011751,100.94722946410097,2400.0,5,2,5,1
96.0,0.0,1,78.7269609446468,96.60291563731687,1603.0,3,2,3,0
72.0,1.0,1,98.59446273052893,100.94722946410097,1350.0,3,1,3,0
28.0,1.0,1,72.11196712255736,100.94722946410097,714.0,1,1,1,0
65.0,0.0,0,99.35344969199178,100.94722946410097,1215.0,2,3,2,0
77.0,1.0,1,88.31193695669182,90.65405192644403,1405.0,2,2,3,0
51.0,0.0,1,72.11196712255736,88.96524534004648,1142.0,2,1,2,0
170.0,1.0,1,94.38994422603622,100.94722946410097,4000.0,4,3,4,1
90.0,0.0,1,99.35344969199178,98.18420553001883,1870.0,3,2,3,0
73.0,0.0,1,70.39990340452448,91.56681631823706,1313.0,2,2,2,0
120.0,1.0,1,99.81606049957736,99.81606049957736,1945.0,3,3,3,0
95.0,0.0,0,83.14728071220567,81.91562182207048,1573.0,3,2,3,0
92.0,0.0,1,102.6917127071823,97.67652388261438,1255.0,2,1,2,0
91.15,0.0,1,131.54609857615787,100.94722946410097,1400.0,3,2,4,0
43.63,0.0,0,92.48618446775403,100.94722946410097,1235.0,2,2,2,0
52.0,0.0,1,102.6917127071823,70.95132088927481,1380.0,2,1,3,0
74.72,0.0,0,89.22310726530363,100.94722946410097,1465.0,2,3,3,0
103.0,0.0,1,141.45383168213795,100.94722946410097,1418.0,2,2,2,0
165.0,0.0,1,100.08143097760494,100.94722946410097,1650.0,3,1,3,0
16.0,1.0,1,84.22741444520854,100.94722946410097,351.0,1,1,1,2
48.0,0.0,1,61.66559330862947,88.39088562482448,1279.0,2,2,2,0
200.0,1.0,1,89.97365043752781,100.94722946410097,1870.0,3,1,3,1
230.0,2.0,1,105.58982693677038,100.94722946410097,1500.0,5,1,4,1
250.0,0.0,0,145.15368535249686,125.79823766501326,2526.0,2,2,3,0
150.0,2.0,1,102.20486446524097,100.94722946410097,1550.0,2,1,3,1
424.5,0.0,1,241.0010085115458,246.6609825157845,3539.5,5,0,4,0
68.27,0.0,0,61.66559330862947,84.69754005250313,1845.0,2,1,3,0
59.27,0.0,1,86.73960077453742,86.73960077453742,1360.0,2,1,3,0
75.0,1.0,1,89.47693979629572,100.94722946410097,1150.0,2,1,3,0
49.5,0.0,1,99.35344969199178,88.48435368544457,1260.0,2,2,2,0
74.0,2.0,1,88.62583340689281,100.94722946410097,1200.0,3,1,3,1
42.5,1.0,1,76.56206962716563,77.00346402960889,965.0,2,1,2,0
48.0,1.0,1,89.59820863011751,88.20028021219134,1350.0,2,3,3,0
75.97,0.0,0,100.84448670408342,91.2952082068841,1447.0,2,1,2,0
86.03,0.0,1,90.45377561123482,100.94722946410097,1229.0,3,1,3,0
43.0,0.0,1,71.78956218974227,100.94722946410097,1027.0,2,2,2,0
48.5,0.0,1,62.543713313789155,88.45593986200598,1153.0,2,1,2,0
145.5,0.0,0,99.35344969199178,110.56341343054024,2856.0,5,0,4,0
50.0,0.0,1,88.31193695669182,88.1293546797411,1065.0,2,2,2,0
61.0,1.0,1,93.85556582078733,93.43855941686564,1030.0,2,3,2,0
61.0,0.0,1,85.04832069451268,100.94722946410097,1340.0,2,2,2,0
32.0,1.0,1,108.93657434691363,100.94722946410097,600.0,1,0,1,1
44.42,0.0,1,60.075579387345826,55.39289892606819,1410.0,2,3,3,0
45.35,0.0,0,66.21709736638242,86.92851516096398,1055.0,2,2,2,0
79.0,0.0,0,78.7269609446468,77.14723318276415,1304.0,2,1,2,0
485.0,0.0,0,150.1273117025229,100.94722946410097,2720.0,4,1,4,0
31.5,1.0,1,54.35045950707336,84.57669475930838,990.0,2,1,2,0
39.33,0.0,1,99.80810830551658,100.94722946410097,1035.0,2,1,2,0
30.09,0.0,0,77.70522408701025,85.62740637060979,700.0,1,0,1,0
43.0,0.0,1,72.37360234949827,100.94722946410097,1120.0,2,2,2,0
73.0,0.0,1,93.8478011183212,94.45035718715607,1300.0,2,2,2,0
82.0,0.0,0,77.70522408701025,93.64558880220474,1239.0,2,1,2,0
92.0,0.0,1,70.92595455446525,99.97032881266739,1365.0,2,1,2,0
135.0,0.0,1,118.35663196760729,99.7103228944053,1165.0,2,1,2,0
45.19,0.0,1,70.39990340452448,100.94722946410097,1130.0,2,3,3,0
105.0,0.0,1,114.97376462631932,96.06446892328574,1776.42,3,2,3,0
175.0,2.0,1,84.21537301331591,100.94722946410097,900.0,4,3,4,1
33.0,0.0,1,98.79335527309485,86.4392585093795,1107.0,2,2,2,0
180.0,0.0,1,100.63683265362005,100.94722946410097,2319.0,3,2,3,0
80.0,0.0,1,88.5451950093864,92.5543568044404,1520.0,3,3,3,0
89.0,0.0,0,92.48618446775403,97.55585605463511,1536.0,3,1,3,0
240.0,1.0,1,103.52019522144403,100.94722946410097,3000.0,4,2,4,0
38.0,0.0,1,84.13744019692939,86.92362062808695,1050.0,2,1,2,0
146.0,0.0,0,89.59820863011751,98.59348708400907,1850.0,3,2,3,0
62.0,0.0,1,94.87806649536705,90.21240426590644,1112.0,2,2,2,0
72.5,0.0,1,98.59446273052893,100.94722946410097,1535.0,3,2,3,0
35.0,1.0,1,71.41825911249964,100.94722946410097,1050.0,2,1,2,0
370.0,2.0,1,111.35359446728414,100.94722946410097,2400.0,3,2,4,1
65.0,0.0,1,99.80810830551658,90.60272968899544,1250.0,3,2,3,0
52.0,0.0,1,77.9710158079329,88.91131952227646,1187.0,2,3,2,0
56.0,1.0,1,75.19303718879851,100.94722946410097,1164.0,2,1,2,0
62.78,0.0,0,47.021068878631674,89.66819925488744,1395.0,2,1,3,0
108.0,0.0,0,91.94079386866844,98.76818454727768,2072.0,3,2,3,0
60.91,0.0,1,71.41825911249964,74.5920777118282,1450.0,3,3,3,0
82.0,0.0,1,82.49680309938165,81.71953059414538,1550.0,3,2,3,0
90.0,0.0,1,93.85544154807039,100.94722946410097,1315.0,2,2,2,0
230.0,0.0,0,145.15368535249686,125.79823766501326,3067.0,4,3,4,0
72.0,0.0,1,88.09607406352733,90.3989717181489,1210.0,2,2,2,0
47.0,0.0,1,46.62953205277612,47.02440119803197,1075.0,2,1,3,0
42.2,0.0,0,87.63625647351908,100.94722946410097,1215.0,3,1,3,0
75.0,1.0,1,61.686404962250634,91.90381443262541,1470.0,2,2,3,0
125.0,1.0,1,92.922370173319,106.80280271090139,1590.0,2,2,3,0
36.75,0.0,1,71.41825911249964,86.46118615651136,1050.0,2,1,2,0
55.91,0.0,1,59.97378917641082,48.62228596587294,1306.0,2,1,2,0
250.0,1.0,1,195.14005396237815,125.54803410097227,2000.0,3,2,3,0
64.0,1.0,1,90.47262121463244,100.94722946410097,1445.0,3,2,3,0
58.0,0.0,1,102.6917127071823,100.94722946410097,1220.0,3,2,3,0
160.0,2.0,1,86.8353073815517,100.69842687579178,3190.0,3,1,4,1
51.26,0.0,0,82.30213237812312,69.57950907216357,1215.0,2,1,2,0
88.0,1.0,1,70.48790494808637,71.6414642967342,1920.0,2,1,3,0
60.0,0.0,1,79.86246924756838,100.94722946410097,1390.0,2,2,2,0
75.0,2.0,1,82.68982722123255,100.94722946410097,800.0,2,1,3,1
100.0,2.0,1,116.79376505268282,100.94722946410097,600.0,3,2,3,1
71.74,0.0,0,89.59820863011751,98.59348708400907,1196.0,2,0,2,0
75.0,0.0,1,82.49680309938165,91.90381443262541,1550.0,2,2,3,0
101.0,0.0,1,141.45383168213795,148.79797847778346,1418.0,2,2,2,0
115.0,0.0,0,79.31281357870807,100.94722946410097,1655.0,3,2,3,0
33.45,1.0,1,72.11196712255736,85.69660891669773,1115.0,2,2,2,0
68.0,0.0,1,90.44936332062932,90.99305511208443,1170.0,2,2,2,0
38.3,0.0,1,53.43279823967802,87.1288334235034,1035.0,2,2,2,0
58.0,0.0,1,81.20353001502924,100.94722946410097,1306.0,2,2,3,0
22.0,0.0,0,53.35151306688992,79.26203192212326,750.0,2,2,2,0
122.0,0.0,1,83.14728071220567,81.91562182207048,1917.0,3,3,3,0
58.0,0.0,1,61.686404962250634,88.34213127709182,1615.0,3,3,3,0
52.25,0.0,1,98.59446273052893,100.94722946410097,1071.0,2,2,2,0
119.0,0.0,1,168.63795504568708,97.62858730459732,1325.0,2,2,2,0
88.0,0.0,1,78.22343552975867,100.94722946410097,1400.0,2,1,3,0
82.0,0.0,0,77.70522408701025,93.64558880220474,1246.0,2,1,2,0
40.0,1.0,1,86.8353073815517,87.77472701748988,1215.0,2,0,2,0
49.5,0.0,1,81.05596947507041,88.58604833636898,1200.0,2,2,2,0
53.0,2.0,1,88.91698892065592,100.94722946410097,450.0,3,1,4,1
60.0,0.0,1,89.87306530752224,87.42508451846825,1200.0,2,2,2,0
50.0,1.0,1,76.37489430266771,100.94722946410097,945.0,2,2,2,0
52.0,0.0,1,65.93192731122207,87.56195042013914,1175.0,2,1,2,0
63.0,0.0,1,99.35344969199178,89.01055515113765,920.0,2,1,2,0
350.0,0.0,1,163.71561399402387,167.75468054475883,3024.0,5,1,4,0
110.0,2.0,1,98.79335527309485,100.94722946410097,1600.0,2,2,2,1
110.0,2.0,1,110.39604730845443,100.94722946410097,750.0,2,0,4,1
34.01,1.0,1,83.99094892013972,83.99094892013972,955.0,1,2,2,0
100.0,0.0,1,108.87133316655633,94.79502585491294,1750.0,3,3,3,0
64.0,0.0,1,61.66559330862947,88.55490787444256,1425.0,2,2,3,0
265.0,0.0,1,147.40933661067007,116.624424561595,2150.0,3,2,3,0
40.5,0.0,0,99.35344969199178,100.94722946410097,1165.0,2,1,2,0
48.0,0.0,1,61.686404962250634,88.39088562482448,1050.0,2,2,2,0
75.0,0.0,1,97.34683036354534,91.90381443262541,1370.0,2,2,3,0
72.0,0.0,0,53.07975694453937,71.90743433564853,1374.0,2,1,3,0
124.0,0.0,1,110.68794614464407,101.28462061585697,1754.0,3,2,3,0
110.0,0.0,1,87.74363259526758,100.05944181814493,1847.0,3,2,3,0
139.0,0.0,1,128.27356249316324,111.5525997902196,1850.0,4,3,3,0
135.0,2.0,0,101.19733598626138,101.58601452323956,3297.0,3,1,3,1
45.0,0.0,1,88.80753360637212,88.00056020173548,1187.0,2,2,2,0
40.44,1.0,0,58.799724782679604,100.94722946410097,1400.0,2,1,3,0
30.0,2.0,1,88.44418251249803,100.94722946410097,600.0,2,0,3,1
180.0,0.0,1,104.65582849002713,100.94722946410097,1350.0,2,3,2,0
120.0,2.0,1,112.50977363215124,97.75869577896032,3000.0,2,2,3,1
34.3,0.0,0,83.14728071220567,74.6247300768983,693.0,1,1,1,0
224.0,0.0,0,158.75425103672188,158.75425103672188,1980.0,3,2,3,0
48.0,0.0,1,72.11196712255736,88.39088562482448,1021.0,2,1,2,0
95.0,0.0,1,141.45383168213795,148.79797847778346,1165.0,2,2,2,0
92.0,0.0,0,58.517269498066796,92.46027940466993,1756.0,3,2,3,0
105.0,0.0,1,86.33409538846621,91.28046961267518,1739.0,3,1,3,0
65.0,0.0,1,66.21709736638242,90.68392885620928,1280.0,2,0,2,0
58.86,0.0,1,98.59446273052893,100.94722946410097,1215.0,2,2,2,0
46.5,0.0,0,81.05596947507041,87.23612014430417,950.0,2,1,2,0
49.0,1.0,1,53.35151306688992,100.94722946410097,1082.0,2,1,3,0
53.35,0.0,1,77.96066552188663,89.21806160285234,1080.0,2,0,2,0
55.0,0.0,1,91.94079386866844,89.30164494536545,1100.0,2,2,2,0
205.0,2.0,1,108.87133316655633,108.81791609981514,3200.0,4,1,4,1
78.0,0.0,1,102.6917127071823,98.63889000801132,1311.0,2,1,2,0
67.98,0.0,1,59.97378917641082,48.62228596587294,1608.0,3,1,3,0
36.0,0.0,1,60.075579387345826,100.94722946410097,1160.0,2,2,2,0
71.0,0.0,1,99.35344969199178,91.39192917245231,1170.0,2,1,2,0
40.6,0.0,1,53.35151306688992,100.94722946410097,1155.0,2,2,2,0
77.68,0.0,0,145.15368535249686,90.74598670689522,1255.0,2,1,3,0
44.95,0.0,1,77.1564298275868,100.94722946410097,1065.0,2,2,2,0
21.0,0.0,1,90.33239116352377,83.98021103140182,674.0,1,1,1,0
126.0,0.0,1,128.27356249316324,100.94722946410097,1936.0,4,2,3,0
260.0,0.0,0,146.67705212587708,100.94722946410097,2289.0,3,2,3,0
38.45,0.0,1,84.20656546753007,100.94722946410097,1100.0,2,1,2,0
157.0,0.0,1,82.30213237812312,108.08568725061481,2257.0,4,2,3,0
55.0,0.0,1,116.79376505268282,100.94722946410097,1055.0,2,2,2,0
51.87,0.0,1,59.97378917641082,48.62228596587294,1530.0,3,3,3,0
97.0,0.0,1,97.7120984175101,100.94722946410097,1700.0,3,1,3,0
78.0,0.0,1,59.97378917641082,92.2941398557144,1575.0,2,2,3,0
330.0,1.0,1,190.63273610234558,125.08147539518987,3500.0,4,2,3,0
93.32,0.0,1,101.26905805094535,89.2587293437052,1263.0,2,1,2,0
69.32,0.0,1,72.11196712255736,88.96524534004648,1559.0,3,0,3,0
65.0,0.0,1,54.30061510601152,90.32804618569865,1043.0,2,2,2,0
53.5,0.0,1,76.10920480628265,84.27737898241463,1255.0,2,2,2,0
93.86,0.0,0,102.88142099806656,98.53855879377507,1352.5,2,0,2,0
13.57,0.0,0,33.62335013496527,83.91125085250646,590.0,1,0,1,0
120.0,2.0,1,78.7269609446468,99.47743987178012,1550.0,3,1,3,1
56.0,0.0,1,102.6917127071823,100.94722946410097,1220.0,3,3,3,0
160.0,0.0,1,93.58708233009865,102.96303475348023,1900.0,3,3,3,0
55.0,0.0,1,90.70475905395821,100.94722946410097,1360.0,3,3,3,0
75.0,1.0,1,91.90381443262541,100.94722946410097,1100.0,2,1,2,0
73.31,0.0,0,76.48963355795541,90.30023494214684,1455.0,3,2,3,0
40.5,1.0,1,72.11196712255736,87.45556212146379,1035.0,2,1,2,0
69.0,0.0,1,110.68794614464407,100.94722946410097,1152.0,2,2,2,0
82.0,0.0,1,88.28353474548244,93.63041617189236,1299.0,2,2,2,0
52.5,0.0,1,76.16987840504828,88.15148015724941,1050.0,2,2,2,0
40.0,0.0,1,81.52628421980944,100.94722946410097,1050.0,2,2,2,0
67.4,0.0,1,75.97971303924886,100.94722946410097,1246.0,2,1,2,0
115.0,1.0,1,103.47534647369977,100.94722946410097,1929.0,3,2,3,0
60.0,0.0,1,76.10920480628265,100.94722946410097,1285.0,2,1,2,0
65.0,2.0,1,76.91503420678094,100.94722946410097,1200.0,2,0,3,1
214.0,1.0,1,109.98889236908212,100.94722946410097,3161.0,4,3,4,0
170.0,1.0,1,134.1278383174561,115.8191619645267,1850.0,3,0,3,0
37.0,1.0,1,79.59775757256735,84.0892970917425,1025.0,2,0,3,0
80.0,1.0,1,195.14005396237815,92.5543568044404,1124.0,3,2,2,0
54.59,0.0,0,63.81105945561732,65.26136316227239,1012.0,2,1,2,0
55.0,0.0,1,76.48963355795541,89.14699946862811,871.0,2,2,2,0
40.0,1.0,1,86.29639315181393,87.35001782992049,1020.0,2,2,2,0
73.5,0.0,1,76.16987840504828,88.15148015724941,1550.0,3,3,3,0
420.0,2.0,1,113.50181279792784,100.94722946410097,3515.0,3,1,3,1
80.0,0.0,1,85.90202186458262,88.69920385019964,1410.0,2,2,3,0
150.0,2.0,0,101.19733598626138,101.58601452323956,3500.0,5,3,4,1
75.0,0.0,0,99.35344969199178,110.56341343054024,1118.0,2,1,2,0
68.0,0.0,1,83.14728071220567,81.91562182207048,1098.0,2,1,2,0
45.2,0.0,1,62.735152816059966,100.94722946410097,1130.0,2,1,2,0
75.0,0.0,1,102.6917127071823,90.96637597775086,1145.0,2,2,2,0
80.0,2.0,1,92.74848224451219,100.94722946410097,950.0,3,1,3,1
33.0,0.0,1,86.21436530358451,86.4392585093795,1051.0,2,1,2,0
53.67,0.0,0,98.59446273052893,100.94722946410097,1102.0,2,2,2,0
125.0,0.0,1,95.01556103711427,106.86067151502664,1478.0,2,2,2,0
16.45,0.0,0,33.62335013496527,58.31192690789634,645.0,1,1,1,0
50.63,3.0,0,145.15368535249686,84.33945830798828,823.0,2,1,2,0
35.0,0.0,0,71.26641333416237,100.94722946410097,880.0,2,1,2,0
75.0,1.0,1,72.11196712255736,100.94722946410097,600.0,5,2,4,1
100.0,0.0,1,70.48790494808637,71.6414642967342,1991.0,4,2,3,0
50.0,1.0,1,79.35960343668143,100.94722946410097,1100.0,3,1,3,0
115.0,0.0,1,91.82418010772776,98.62780331877755,1745.0,3,2,3,0
135.0,1.0,0,134.08246321276798,100.94722946410097,1226.0,3,1,2,0
68.0,2.0,1,60.075579387345826,100.94722946410097,680.0,4,1,3,1
70.0,0.0,1,100.44594944279423,100.94722946410097,1100.0,2,1,2,0
195.0,2.0,1,95.02866160750318,100.94722946410097,1200.0,4,3,4,1
58.0,0.0,1,78.22343552975867,89.69197036845445,1450.0,2,1,2,0
120.0,0.0,1,81.20353001502924,100.94722946410097,3366.0,4,0,4,0
54.0,1.0,1,104.6279294944513,100.94722946410097,1150.0,2,1,2,0
195.0,2.0,1,95.02866160750318,100.94722946410097,2200.0,4,2,4,1
44.0,1.0,1,64.79496838020613,100.94722946410097,1090.0,3,2,2,0
42.0,0.0,1,61.686404962250634,87.61023477864649,1132.0,2,2,2,0
80.0,0.0,1,86.25227368325044,89.32136276861428,1375.0,2,2,2,0
220.0,2.0,1,99.80810830551658,100.94722946410097,1500.0,5,3,4,1
50.3,0.0,1,83.14728071220567,81.91562182207048,760.0,1,2,1,0
65.0,0.0,1,61.686404962250634,100.94722946410097,1180.0,2,2,2,0
45.0,0.0,1,71.8481865737579,78.57104730845442,918.0,2,2,2,0
50.0,2.0,1,76.16987840504828,100.94722946410097,600.0,5,0,5,1
53.0,1.0,1,76.91503420678094,100.94722946410097,1200.0,1,0,2,1
95.0,0.0,1,108.87133316655633,94.79502585491294,1728.0,3,2,3,0
275.0,0.0,1,195.14005396237815,166.47064190162484,2215.0,3,1,3,0
80.0,0.0,1,134.1278383174561,92.5543568044404,1200.0,2,2,2,0
56.0,0.0,1,99.71534748858241,89.43175341972845,1280.0,2,0,2,0
110.0,2.0,1,86.25227368325044,100.94722946410097,800.0,4,0,4,1
56.0,0.0,1,86.56842445063849,88.13525198233096,1455.0,2,2,3,0
28.0,0.0,0,84.42704188583836,79.59188153930657,440.0,1,0,1,2
97.0,2.0,1,71.41825911249964,94.76620086861136,1500.0,3,2,3,1
110.0,0.0,1,99.35344969199178,98.18420553001883,1800.0,3,0,3,0
96.0,0.0,1,65.1793747602867,100.94722946410097,1525.0,3,2,3,0
38.5,0.0,1,76.16987840504828,100.94722946410097,1204.0,2,3,2,0
53.55,0.0,0,110.66560763649149,81.9184937755784,1225.0,2,1,2,0
98.0,1.0,1,94.18563153641608,100.94722946410097,800.0,6,3,6,1
122.0,0.0,1,82.49680309938165,96.68232998361988,1650.0,3,0,3,0
18.0,1.0,1,53.07975694453937,51.33921086008138,880.0,2,1,3,0
55.0,2.0,1,89.30164494536545,100.94722946410097,1200.0,2,0,2,1
230.0,2.0,1,102.6917127071823,100.94722946410097,1152.0,4,1,4,1
42.0,0.0,1,75.19303718879851,81.17121558091866,1005.0,2,1,2,0
103.0,0.0,0,99.35344969199178,83.18798717892147,1562.0,3,2,3,0
95.0,2.0,1,68.70479562822848,100.94722946410097,810.0,5,2,6,1
42.0,0.0,1,82.02499916262141,100.94722946410097,1200.0,2,3,2,0
82.5,0.0,1,89.97365043752781,100.94722946410097,1555.0,3,2,3,0
71.0,2.0,1,72.11196712255736,100.94722946410097,1550.0,2,1,2,1
67.0,0.0,1,99.35344969199178,91.39192917245231,1190.0,2,2,2,0
50.0,1.0,1,78.2631234503649,88.65110257355047,1070.0,2,2,2,0
28.78,2.0,1,102.6917127071823,85.89020074756766,1800.0,3,0,3,0
42.48,0.0,1,83.13928241648625,84.90344441880649,1020.0,2,1,2,0
115.0,0.0,1,78.7269609446468,100.94722946410097,1610.0,3,1,3,0
41.0,0.0,1,87.48012630428349,100.94722946410097,700.0,1,1,1,0
49.0,0.0,1,94.38994422603622,87.41441407860779,1300.0,2,1,3,0
123.0,0.0,1,145.15368535249686,102.35983116817803,1420.0,2,1,2,0
65.4,3.0,0,145.15368535249686,84.33945830798828,1069.0,3,2,3,0
123.0,0.0,1,98.59446273052893,134.25061693894196,1900.0,3,3,3,0
97.65,0.0,0,141.9060684948822,135.6386093442618,1655.0,2,1,2,0
40.42,0.0,1,61.66559330862947,80.44092960657164,1155.0,2,2,2,0
70.0,1.0,1,102.6917127071823,90.99758321202896,1300.0,2,2,3,0
45.0,0.0,1,53.07975694453937,88.00056020173548,1100.0,2,2,2,0
42.0,0.0,1,58.80762257853033,87.61023477864649,1030.0,2,2,2,0
70.2,0.0,1,75.97971303924886,82.00320216510374,2105.0,2,1,2,0
126.0,1.0,1,100.84448670408342,99.14698668906871,1700.0,3,2,3,0
139.0,0.0,1,113.6743889857179,95.73862753000473,1760.0,3,2,3,0
67.0,1.0,1,112.92418785357242,100.94722946410097,1400.0,2,1,2,0
53.0,0.0,1,89.04142799663946,100.94722946410097,1200.0,2,0,2,0
55.0,1.0,1,82.49680309938165,89.30164494536545,912.0,2,1,2,0
48.0,0.0,1,99.35344969199178,100.94722946410097,1102.0,2,1,2,0
55.0,0.0,1,89.32197466866273,88.60614035622247,1535.0,3,1,3,0
46.0,0.0,1,93.8478011183212,82.87405220511233,1243.0,2,2,2,0
63.2,0.0,1,71.8481865737579,78.57104730845442,918.0,2,2,2,0
70.0,0.0,1,60.075579387345826,91.07276427642621,1500.0,2,3,3,0
250.0,2.0,1,104.43133744864387,100.94722946410097,3000.0,3,0,3,1
89.0,0.0,1,89.97365043752781,94.79635473006402,1476.0,3,0,3,0
65.0,0.0,0,65.1793747602867,100.94722946410097,1200.0,2,3,2,0
34.78,0.0,0,113.2645538021266,94.52512290229691,606.0,1,0,1,0
61.0,0.0,1,90.08229579154344,100.94722946410097,1100.0,2,3,2,0
59.5,0.0,1,81.79965582425378,100.94722946410097,1295.0,2,1,3,0
26.0,1.0,1,90.33239116352377,85.57603551153231,527.0,1,0,1,0
80.0,0.0,1,112.46513977216796,92.5543568044404,1300.0,2,2,2,0
68.0,2.0,1,64.79496838020613,100.94722946410097,680.0,4,1,3,1
41.0,2.0,1,90.24627727180592,100.94722946410097,1260.0,1,0,1,1
75.2,1.0,1,168.63795504568708,90.9805610842409,1140.0,2,1,2,0
37.5,2.0,1,87.02474664401299,100.94722946410097,1500.0,1,0,1,1
128.0,0.0,0,99.35344969199178,110.56341343054024,2321.0,4,1,3,0
62.0,0.0,1,102.6917127071823,100.94722946410097,1390.0,2,2,2,0
90.0,0.0,1,102.6917127071823,93.85556582078733,1725.0,3,3,3,0
310.0,0.0,0,145.15368535249686,125.79823766501326,3067.0,4,1,4,0
63.0,0.0,0,98.25580902418498,80.76659405749095,1186.0,2,1,3,0
85.0,0.0,0,71.41825911249964,102.97176612326436,1230.0,2,1,2,0
17.0,1.0,1,84.763560916161,100.94722946410097,600.0,1,1,1,0
96.0,0.0,0,96.07410667481477,100.94722946410097,1313.0,3,1,3,0
66.25,0.0,1,100.6302844008029,100.94722946410097,1250.0,2,2,2,0
54.0,0.0,0,121.61879730845442,103.99992917716185,660.0,1,1,1,0
105.0,0.0,1,147.40933661067007,95.80706866351535,1036.0,2,2,2,0
450.0,1.0,1,168.63795504568708,100.94722946410097,2700.0,4,3,4,0
70.0,0.0,1,110.66560763649149,91.25327206081043,1100.0,2,1,2,0
46.8,2.0,1,77.96066552188663,88.23475545558887,1950.0,3,0,3,0
450.0,2.0,1,134.1278383174561,100.94722946410097,1500.0,2,1,4,1
56.0,2.0,1,81.20353001502924,100.94722946410097,525.0,5,2,4,1
56.0,1.0,1,55.14557453153458,91.28544711333637,1015.0,2,1,2,0
26.0,2.0,1,62.543713313789155,100.94722946410097,812.0,1,0,1,1
65.0,1.0,1,89.52543936808277,100.94722946410097,1360.0,2,2,3,0
170.0,0.0,1,92.10253047754536,100.895950520785,2167.0,3,3,3,0
35.0,0.0,1,59.97378917641082,100.94722946410097,1200.0,2,1,2,0
75.0,0.0,1,92.76961771052933,94.24771128429646,1165.0,2,2,2,0
70.0,0.0,1,134.1278383174561,91.25327206081043,1274.0,2,2,2,0
39.02,0.0,1,59.97378917641082,48.62228596587294,1151.0,2,2,2,0
110.0,2.0,1,84.21537301331591,100.94722946410097,1060.0,6,3,6,1
120.0,0.0,1,92.3718146053858,96.70557646895608,1626.0,2,2,3,0
